sample_name	sample_title	bioproject_accession	organism	collection_date	env_broad_scale	env_local_scale	env_medium	geo_loc_name	host	lat_lon	air_temp_regm	altitude	ances_data	antibiotic_regm	biol_stat	biotic_regm	chem_administration	chem_mutagen	climate_environment	collection_method	cult_root_med	depth	elev	fertilizer_regm	fungicide_regm	gaseous_environment	genetic_mod	gravity	growth_facil	growth_habit	growth_hormone_regm	herbicide_regm	host_age	host_common_name	host_disease	host_dry_mass	host_genotype	host_height	host_length	host_life_stage	host_phenotype	host_subspecf_genlin	host_symbiont	host_taxid	host_tot_mass	host_wet_mass	humidity_regm	isolation_source	light_regm	mechanical_damage	mineral_nutr_regm	misc_param	neg_cont_type	non_mineral_nutr_regm	omics_observ_id	organism_count	oxy_stat_samp	perturbation	pesticide_regm	ph_regm	plant_growth_med	plant_product	plant_sex	plant_struc	pos_cont_type	radiation_regm	rainfall_regm	rel_to_oxygen	root_cond	root_med_carbon	root_med_macronutr	root_med_micronutr	root_med_ph	root_med_regl	root_med_solid	root_med_suppl	salt_regm	samp_capt_status	samp_collect_device	samp_dis_stage	samp_mat_process	samp_salinity	samp_size	samp_store_dur	samp_store_loc	samp_store_temp	samp_vol_we_dna_ext	season_environment	size_frac	source_material_id	standing_water_regm	temp	tiss_cult_growth_med	water_temp_regm	watering_regm	description	strain	isolate	cultivar	ecotype	isol_growth_condt	biotic_relationship	extrachrom_elements	subspecf_gen_lin	trophic_level
WP402Organic_ITS_S1065_R1_001.fastq.gz.			WP402Organic	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001777	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1065			NA				
WP402Organic_ITS_S1065_R2_001.fastq.gz.			WP402Organic	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001778	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1066			NA				
WP402Outer_ITS_S1067_R1_001.fastq.gz.			WP402Outer	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001779	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1067			NA				
WP402Outer_ITS_S1067_R2_001.fastq.gz.			WP402Outer	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001780	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1068			NA				
WP403Inner_ITS_S1069_R1_001.fastq.gz.			WP403Inner	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001781	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1069			NA				
WP403Inner_ITS_S1069_R2_001.fastq.gz.			WP403Inner	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001782	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1070			NA				
WP403Mineral_ITS_S1071_R1_001.fastq.gz.			WP403Mineral	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001783	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1071			NA				
WP403Mineral_ITS_S1071_R2_001.fastq.gz.			WP403Mineral	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001784	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1072			NA				
WP403Organic_ITS_S1073_R1_001.fastq.gz.			WP403Organic	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001785	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1073			NA				
WP403Organic_ITS_S1073_R2_001.fastq.gz.			WP403Organic	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001786	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1074			NA				
WP403Outer_ITS_S1075_R1_001.fastq.gz.			WP403Outer	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001787	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1075			NA				
WP403Outer_ITS_S1075_R2_001.fastq.gz.			WP403Outer	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001788	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1076			NA				
WP4Inner_ITS_S1077_R1_001.fastq.gz.			WP4Inner	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001789	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1077			NA				
WP4Inner_ITS_S1077_R2_001.fastq.gz.			WP4Inner	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001790	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1078			NA				
WP4Organic_ITS_S1079_R1_001.fastq.gz.			WP4Organic	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001791	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1079			NA				
WP4Organic_ITS_S1079_R2_001.fastq.gz.			WP4Organic	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001792	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1080			NA				
WP4Outer_ITS_S1081_R1_001.fastq.gz.			WP4Outer	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001793	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1081			NA				
WP4Outer_ITS_S1081_R2_001.fastq.gz.			WP4Outer	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001794	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1082			NA				
WP5Inner_ITS_S1083_R1_001.fastq.gz.			WP5Inner	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001795	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1083			NA				
WP5Inner_ITS_S1083_R2_001.fastq.gz.			WP5Inner	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001796	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1084			NA				
WP5Mineral_ITS_S1085_R1_001.fastq.gz.			WP5Mineral	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001797	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1085			NA				
WP5Mineral_ITS_S1085_R2_001.fastq.gz.			WP5Mineral	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001798	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1086			NA				
WP5Organic_ITS_S1087_R1_001.fastq.gz.			WP5Organic	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001799	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1087			NA				
WP5Organic_ITS_S1087_R2_001.fastq.gz.			WP5Organic	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001800	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1088			NA				
WP5Outer_ITS_S1089_R1_001.fastq.gz.			WP5Outer	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001801	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1089			NA				
WP5Outer_ITS_S1089_R2_001.fastq.gz.			WP5Outer	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001802	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1090			NA				
WP6Inner_ITS_S1091_R1_001.fastq.gz.			WP6Inner	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001803	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1091			NA				
WP6Inner_ITS_S1091_R2_001.fastq.gz.			WP6Inner	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001804	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1092			NA				
WP6Mineral_ITS_S1093_R1_001.fastq.gz.			WP6Mineral	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001805	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1093			NA				
WP6Mineral_ITS_S1093_R2_001.fastq.gz.			WP6Mineral	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001806	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1094			NA				
WP6Organic_ITS_S1095_R1_001.fastq.gz.			WP6Organic	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001807	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1095			NA				
WP6Organic_ITS_S1095_R2_001.fastq.gz.			WP6Organic	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001808	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1096			NA				
WP7Mineral_ITS_S1097_R1_001.fastq.gz.			WP7Mineral	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001809	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1097			NA				
WP7Mineral_ITS_S1097_R2_001.fastq.gz.			WP7Mineral	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001810	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1098			NA				
WP7Organic_ITS_S1099_R1_001.fastq.gz.			WP7Organic	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001811	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1099			NA				
WP7Organic_ITS_S1099_R2_001.fastq.gz.			WP7Organic	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001812	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1100			NA				
WP8Inner_ITS_S1101_R1_001.fastq.gz.			WP8Inner	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001813	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1101			NA				
WP8Inner_ITS_S1101_R2_001.fastq.gz.			WP8Inner	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001814	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1102			NA				
WP8Mineral_ITS_S1103_R1_001.fastq.gz.			WP8Mineral	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001815	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1103			NA				
WP8Mineral_ITS_S1103_R2_001.fastq.gz.			WP8Mineral	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001816	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1104			NA				
WP8Organic_ITS_S1105_R1_001.fastq.gz.			WP8Organic	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001817	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1105			NA				
WP8Organic_ITS_S1105_R2_001.fastq.gz.			WP8Organic	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001818	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1106			NA				
WP8Outer_ITS_S1107_R1_001.fastq.gz.			WP8Outer	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001819	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1107			NA				
WP8Outer_ITS_S1107_R2_001.fastq.gz.			WP8Outer	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001820	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1108			NA				
WP9Inner_ITS_S1109_R1_001.fastq.gz.			WP9Inner	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001821	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1109			NA				
WP9Inner_ITS_S1109_R2_001.fastq.gz.			WP9Inner	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001822	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1110			NA				
WP9Mineral_ITS_S1111_R1_001.fastq.gz.			WP9Mineral	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001823	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1111			NA				
WP9Mineral_ITS_S1111_R2_001.fastq.gz.			WP9Mineral	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001824	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1112			NA				
WP9Organic_ITS_S1113_R1_001.fastq.gz.			WP9Organic	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001825	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1113			NA				
WP9Organic_ITS_S1113_R2_001.fastq.gz.			WP9Organic	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001826	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1114			NA				
WP9Outer_ITS_S1115_R1_001.fastq.gz.			WP9Outer	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001827	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1115			NA				
WP9Outer_ITS_S1115_R2_001.fastq.gz.			WP9Outer	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001828	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1116			NA				
WPBERENICEInner_ITS_S1117_R1_001.fastq.gz.			WPBERENICEInner	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001829	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1117			NA				
WPBERENICEInner_ITS_S1117_R2_001.fastq.gz.			WPBERENICEInner	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001830	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1118			NA				
WPBereniceMineral_ITS_S1119_R1_001.fastq.gz.			WPBereniceMineral	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001831	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1119			NA				
WPBereniceMineral_ITS_S1119_R2_001.fastq.gz.			WPBereniceMineral	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001832	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1120			NA				
WPBERENICEOrganic_ITS_S1121_R1_001.fastq.gz.			WPBERENICEOrganic	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001833	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1121			NA				
WPBERENICEOrganic_ITS_S1121_R2_001.fastq.gz.			WPBERENICEOrganic	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001834	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1122			NA				
WPBERENICEOuter_ITS_S1123_R1_001.fastq.gz.			WPBERENICEOuter	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001835	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1123			NA				
WPBERENICEOuter_ITS_S1123_R2_001.fastq.gz.			WPBERENICEOuter	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001836	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1124			NA				
WPX22Inner_ITS_S1125_R1_001.fastq.gz.			WPX22Inner	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001837	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1125			NA				
WPX22Inner_ITS_S1125_R2_001.fastq.gz.			WPX22Inner	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001838	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1126			NA				
WPX22Outer_ITS_S1127_R1_001.fastq.gz.			WPX22Outer	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001839	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1127			NA				
WPX22Outer_ITS_S1127_R2_001.fastq.gz.			WPX22Outer	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001840	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1128			NA				
WPX2Inner_ITS_S1129_R1_001.fastq.gz.			WPX2Inner	2021-2022	ENVO:01001805	ENVO:01001796	ENVO:00002040 | ENVO:00001998 | ENVO:01000349 | ENVO:01000628 | BTO:0001841	USA: Connecticut	Tree_or_neighboring_soil	41.9529 N, 72.1239 W																																																																																								Sample_or_read_1129			NA				
